job_id,job_title,company_name,location,degree,experience,skills,about,qualifications,degree_value,min_experience
3974503665,fullstack developer,GlobalXtreme,"Badung, Bali, Indonesia",,,"back-end web development,cascading style sheets (css),full-stack development,html,javascript,laravel,php,react.js,databases,version control",job description memelihara dan mengembangkan perangkat software internal bertanggung jawab untuk mengembangkan meningkatkan atau memelihara aplikasi frontend dan backend internal pengalaman menggunakan database mysql php laravel react js javascript css html memiliki pengalaman menggunakan golang menjadi nilai tambahan familiar dengan version control system memiliki pengalaman bekerja dengan third party apis atau internal apis kualifikasi min 1 tahun pengalaman kerja training internship tidak termasuk min s1 jurusan linear dapat berkomunikasi dalam bahasa indonesia dan inggris mampu berpikir kritis memecahkan masalah dan bekerja dalam tim teliti dan perhatian terhadap detail berdedikasi adaptif dan dapat memenuhi deadline bersedia wfo dari kerobokan bali fasilitas gaji tunjangan thr cuti bpjs ketenagakerjaan kesehatan makan 2x hari komputer laptop seragam laundry koperasi simpan pinjam rekreasi gym gathering dll,,,
3903956100,tiktok shop - e-commerce investigation specialist (indonesia),TikTok,"Jakarta, Jakarta, Indonesia",bachelor,,"analytical skills,big four accounting firms,business understanding,communication,conflict of interest,critical thinking,data analysis,data analytics,due diligence,e-commerce",responsibilities tiktok is the leading destination for short form mobile video our mission is to inspire creativity and bring joy tiktok has global offices including los angeles new york london paris berlin dubai singapore jakarta seoul and tokyo why join us creation is the core of tiktok s purpose our platform is built to help imaginations thrive this is doubly true of the teams that make tiktok possible together we inspire creativity and bring joy a mission we all believe in and aim towards achieving every day to us every challenge no matter how difficult is an opportunity to learn to innovate and to grow as one team status quo never courage always at tiktok we create together and grow together that s how we drive impact for ourselves our company and the communities we serve join us about the team the global e commerce integrity is responsible for the integrity supervision correction accountability and compliance training and communication within the company s global e commerce business by identifying and analyzing risky business scenarios the global e commerce integrity aims to help business units detect and solve issues in a timely manner additionally according to needs by the business units it accepts internal and external whistleblowing reports verify them independently and fairly and independently or in coordination with other functions solve them the global e commerce integrity also provides according to requirements by the company policies applicable laws and regulations and needs by the business units compliance training and communication to employees of the global e commerce and thereby helps enhance its integrity and compliance and communicate the company s emphasis and requirements on a culture of integrity and compliance establish and maintain a sustainable environment of compliance within the company and reduce or avoid corrupt unethical or other conducts that are in violation of laws and regulations roles responsibilities through multiple channels of reporting and data analysis investigate cases of integrity fraud or conflict of interest among e commerce employees manage the operational delivery of services including due diligence products intelligence analysis and complex investigations take responsibility for ensuring the quality accuracy and consistency of all intelligence and investigation and due diligence products provide analytical guidance and insight across all products with an all source approach consistently look to develop enhance innovate operational efficiency and effectiveness work closely across multiple functions and departments to protect and enhance business operations qualifications minimum qualifications bachelor degree or above 3 years or more of relevant work experience in corporate risk control big four consulting forensics risk management governance due diligence etc preferred qualifications upright self motivated and principled rigorous and steady with strong communication coordination and promotion capabilities capable of resilience and logical thinking in a challenging work environment have good logical analysis and business understanding skills good insight and be good at summarizing tiktok is committed to creating an inclusive space where employees are valued for their skills experiences and unique perspectives our platform connects people from across the globe and so does our workplace at tiktok our mission is to inspire creativity and bring joy to achieve that goal we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach we are passionate about this and hope you are too ,,1.0,
3975192295,urban analyst/specialist (short-term consultant),The World Bank,"Jakarta, Indonesia",master s,,"civil society,public finance",application closing date 8 16 2024 to submit your application interested candidates must submit their cv curriculum to the email jmamola worldbank org the subject line of the email should be short term consultant short term consultant urban analyst specialist only shortlisted candidates will be contacted for an interview background the world bank jakarta office is seeking an urban analyst specialist short term consultant stc to support the implementation of the national urban development project nudp and the preparation implementation of the indonesia local service delivery improvement project lsdp these projects aim to enhance urban infrastructure improve local service delivery and promote sustainable urban development across participating cities in indonesia objectives the primary objective of this consultancy is to provide technical and operational support to the nudp https documents1 worldbank org curated en 385841559235504323 pdf indonesia national urban development project pdf and lsdp https documents1 worldbank org curated en 099061223091012012 pdf p18027005b4a500a095a00570ce2e0f1d0 pdf ensuring effective project implementation and preparation the consultant will work closely with the world bank task team government counterparts and other stakeholders to achieve project goals scope of work the consultant will be responsible for the following tasks support the task team on day to day project management tasks in coordination with the client as needed including for example tracking and filing of documents received for bank review organizing check in meetings and preparing notes of meetings support project monitoring and reporting for internal and external purposes including preparation of implementation status reports isrs trust fund grant reports and ad hoc reporting and information requests from world bank management contribute to the review and consolidation of world bank comments on project documentation submitted by the client including for example draft project operations manuals terms of reference tor technical reports and progress reports support the organization of regular world bank implementation support missions and check in meetings virtual in person and hybrid as needed including drafting of mission announcements agenda and aide memoires as well as updating the status of agreed actions contribute to the implementation and management of relevant bank executed trust funds grants including drafting terms of references for required consultancy services planning and monitoring of consultant and client deliverables so as to ensure timely and quality delivery organizing and documenting technical meetings with consultants and clients e g kick off technical progress meetings contribute to review of deliverables provided by consultants and drafting trust fund progress reports support analytical and policy dialog work in areas such as urban planning and development municipal finance municipal service delivery urban resilience climate mitigation and adaptation in cities as needed including desk review e g of new regulations new literature gathering and analyzing data synthesizing findings of research to the ttls preparing inputs for strategic documents etc work collaboratively in multidisciplinary teams as needed and perform any other duties as requested by the ttl qualifications the consultant should possess the following qualifications minimum requirement of a master s degree or other advanced degree in relevant discipline such as urban planning regional development geography economics finance including municipal finance architecture civil engineering or a related field at least 5 years of demonstrated professional experience relevant to urban planning demonstrated experience in working with different stakeholders government institutions public officials international organizations and civil society knowledge of world bank s policies and procedures strong problem solving skills ability to prioritize interventions identify relevant issues and trade offs and provide appropriate recommendations ability to effectively communicate and coordinate with many stakeholders particularly local and national governments strong inter personal skills and ability to work as a team player and maintain professionalism under high pressure situations such as deadlines be a self starter and able to work independently and excellent command of english and indonesian in both verbal and written forms required work modality this is a local consultant position with duty station based in jakarta indonesia and will be hired on a short term consultant stc contract for a period of up to 100 days through june 30 2025 with possibility of continuance up to 150 working days per fiscal year upon satisfactory performance occasional travel may be required travel and related expenses would be covered by the world bank the selected candidate would report to the task team leader ttl ms yuko arai application process interested candidates should submit their latest resume a cover letter highlighting relevant professional experiences and any other relevant documents to jeremia mamola email jmamola worldbank org the subject line of the email should be stc urban in indonesia only shortlisted candidates will be contacted for an interview ,,2.0,
3964487332,long-term freelance chinese to indonesian linguistic qa game tester/proofreader,TransPerfect,Indonesia,,,"attention to detail,communication,grammar,localization,proofreading,quality assurance,test cases,translation,video games",long term freelance chinese to indonesian linguistic qa game tester transperfect gaming solutions is looking for gamers and testers with native language skills in indonesian and professional skills in chinese to join us to provide client support on challenging test problems in a dynamic and exciting environment you will be testing the next big hit game from small independent development teams all the way to aaa game titles from industry heavyweights if you are someone who is passionate about games are detail oriented are highly proficient and can spot errors in terminology grammar punctuation and linguistic style in your mother tongue are willing to learn and take constructive feedback can deliver high quality and timely testing to help make our clients games great have a passion for excellence are an experienced gamer want to contribute to making better games come speak with us to see if you will be a good fit for our team qualifications skills experience native level skills in indonesian and business chinese skills passion for games testing technology prior experience in playing games in thai and indonesian familiar with indonesian and chinese lingo and gaming terminologies attention to detail and the ability to meet deadlines excellent interpersonal and written communication skills the ability to work well in a team environment the drive positive attitude and ability to thrive and deliver in a fast paced innovative and creative environment primary responsibilities execute linguistic test plans and test cases suggest improvements identify isolate and document any linguistic issues and verify fixes use test tools and automation as required apply knowledge of user preferences in target market to influence the client s product collaborate with partner teams in testing the product proactively look for gaps in test coverage perform basic configuration and setup tasks on pc game consoles or mobile phones offer constructive feedback on gameplay fun factor and game balance based on knowledge of target market bonus if you have below experience game testing experience experience with security testing fuzzing tools experience with performance stress testing tools and methodologies experience with accessibility testing experience with certification testing and or lot checks experience with testing tools like fiddler netmon etc experience with bug tracking systems like ado jira bugzilla etc experience shipping any software products or certificates in games testing design engineering etc by applying i confirm i have read and accept transperfect s privacy policy https www transperfect com about data privacy recruiting,native or bilingual in indonesian professional in chinese,,
3935182556,software engineer (indonesia),BJAK,Jakarta Metropolitan Area,"bachelor,master s",,"javascript,object oriented design,programming languages,python (programming language),software development,coding standards,high performance computing (hpc),implementation plans,programming,technical specs",about us bjak is focused on providing access to affordable and sustainable financial services for people in asean headquartered in malaysia bjak is the largest insurance portal in southeast asia our main portal bjak com helps millions find the insurance policy with the best value and highest coverage for them our investments in technology such as custom api trading systems and data science is to enable easy access to financial services that were previously inaccessible or difficult to understand join us on this exciting journey as we expand our operations in malaysia we re looking for dynamic individuals who share our vision and want to contribute to the next chapter of bjak s success position overview we are seeking a talented and passionate software engineer to join our dynamic team in jakarta indonesia the ideal candidate will be proficient in developing high quality software solutions and possess a strong foundation in computer science principles as a software engineer you will collaborate with cross functional teams to design develop and deploy cutting edge software applications that address our customers needs and drive business success responsibilities design develop and maintain scalable and high performance software applications using modern programming languages and frameworks collaborate with product managers designers and other stakeholders to understand requirements and translate them into technical specifications and implementation plans write clean efficient and well documented code following best practices and coding standards conduct code reviews provide constructive feedback and mentor junior team members to promote continuous improvement and knowledge sharing troubleshoot and debug issues perform root cause analysis and implement effective solutions to ensure the reliability and stability of software systems stay updated on emerging technologies industry trends and best practices in software development and leverage this knowledge to drive innovation and improve development processes participate in agile scrum ceremonies such as sprint planning daily stand ups and retrospectives to ensure timely delivery of high quality software increments collaborate with cross functional teams to contribute to the architecture design and development of new features and products requirements bachelor s degree in computer science software engineering or a related field master s degree is a plus proven experience as a software engineer or related role with a minimum of x years of experience in software development strong proficiency in one or more programming languages such as java python javascript or c solid understanding of data structures algorithms object oriented design principles and design patterns experience with web development frameworks e g react angular vue js and restful api design familiarity with database systems such as mysql postgresql mongodb or redis proficiency in version control systems e g git and continuous integration continuous deployment ci cd pipelines excellent problem solving skills attention to detail and a passion for writing clean and maintainable code strong communication and interpersonal skills with the ability to collaborate effectively in a cross functional team environment experience working in an agile development environment is preferred fluency in english both written and verbal is required knowledge of bahasa indonesia is a plus benefits competitive salary and benefits package flexible working hours and remote work options opportunities for professional growth and career development dynamic and collaborative work environment health and wellness programs company sponsored events and team outings,,1.0,
3972612417,software engineer (ops),PT. Inovasi Anak Indonesia - PARKEE,"Jakarta, Jakarta, Indonesia",bachelor,,"java,python (programming language),attention to detail,linux system administration,problem solving,programming,scripting,spring boot,spring framework,system administration",responsibilities automating tasks to streamline operations processes handling server incidents promptly and efficiently maintaining on premise servers to ensure optimal performance and reliability acting as the first tier support for server related issues automating linear ticketing based on alerting systems requirements bachelor s degree s1 or diploma d3 in computer science information technology or related fields proficiency in linux system administration strong programming skills in python bash scripting and java spring boot experience with automation tools such as ansible ability to work in shifting schedules including middle and night shifts strong problem solving skills and attention to detail ability to work effectively both independently and in a team environment prior experience or internships in a related field would be a plus ,,1.0,
3729092593,software engineer (associate/senior associate level),Cermati.com,Jakarta Metropolitan Area,bachelor,"25 years of experience,1 3 year,4 5 year","mysql,rdbms,sql,software development,collaboration tools,high performance computing (hpc),phabricator,postgresql,solution architecture,specifications",company description indodana pt artha dana teknologi is a ojk licensed financial technology company that operates a credit marketplace for peer to peer loans our mission is to achieve financial inclusion by enabling lenders to provide loans to the 100 million underbanked indonesians leveraging sophisticated big data and artificial intelligence technologies we connect hundreds of lenders with creditworthy borrowers every day our team has combined over 25 years of experience in world class financials technology and payment companies such as sofi lendingclub microsoft google bank permata and doku together we are working hard to provide our borrowers with accessible loans and our investors with attractive returns job description work side by side with a mentor lead software engineer engineering manager to help you accomplish team goals and grow together as a person carry the execution of a small to medium size project that is given by pm lead software engineer according to its product domain work side by side in a high performance team by occasionally participate in the requirement specification phase and help to design solution of a problem or system implementation together contribute in building various api enhancing functionalities bug fixing required to serve indodana massive user base working with our in house cutting edge advance devops tooling kubernetes terraform grafana loki prometheus on top of google cloud platform qualifications bachelor s degree in computer science or equivalent from a reputable university with good academic results is preferred has experience in software development 1 3 year for associate level and 4 5 year for senior level strong problem solving software engineering coding skills preferably but not limited to java nodejs have experience in rdbms technology like postgresql mysql experience in version control git and familiarity with development collaboration tools github phabricator passionate in building product using technology to solve complex real world problems curiosity to explore creative solutions and try new things to solve challenging problems to pull it all together into a workable solution additional information this position is hybrid working in jakarta head office ,,1.0,1.0
3906321495,consultant - aem developer,Deloitte,Jakarta Metropolitan Area,bachelor,2 years in,"application development,bootstrap (framework),cascading style sheets (css),html5,java,javascript,jquery,adobe experience manager (aem),knowledge sharing,representational state transfer (rest)",at deloitte we offer a unique and exceptional career experience to inspire and empower talents like you to make an impact that matters for our clientsdate 7 jul 2024 service line portfolios customer marketing location kuala lumpur my penang my jakarta id are you ready to unleash your potential at deloitte our purpose is to make an impact that matters for our clients our people and the communities we serve we believe we have a responsibility to be a force for good and worldimpact is our portfolio of initiatives focused on making a tangible impact on society s biggest challenges and creating a better future we strive to advise clients on how to deliver purpose led growth and embed more equitable inclusive as well as sustainable business practices hence we seek talented individuals driven to excel and innovate working together to achieve our shared goals we are committed to creating positive work experiences that foster a culture of respect and inclusion where diverse perspectives are celebrated and everyone is recognised for their contributions ready to unleash your potential with us join the winning team now work you will do this role is with deloitte digital southeast asia across all clients and sectors we believe great customer experiences create greater impact that elevating the human experience creates enduring value for the organization for the customer for society for all as part of marketing and commerce m c you will work with the team to help our clients optimize their digital marketing initiatives leveraging data technology and marketing strategy you will establishing technology as a key enabler of business strategy through the development of pragmatic it strategic plans shaping building integrating and deploying tailored aem technology solutions to meet business requirements participate in the analysis design and implementation of relevant wcm platforms such as adobe aem sites and assets ensure knowledge sharing with the team peer reviews adhere to standard coding practices and take ownership of the task assigned possess technical knowledge of how aem works its architecture integration approach with various other systems enough about us let s talk about you if you are someone with a bachelor s degree in computing or a related discipline working knowledge of continuous integration continuous deployment product and data security and software refactoring strong proficiency in java java ee and restful services possess knowledge in frontend technologies html5 css3 less js jquery bootstrap and javascript working knowledge of ci cd tools like bamboo jenkins or gitlab managing source code repositories and conducting code reviews excellent communication skills both written and verbal sound understanding and adept in adobe aem 6 x and above foundational concepts and the aem architecture knowledge and expertise in integrating aem with other adobe experience cloud products or any other non adobe systems solid understanding of integration methodologies and the design principles working with jcr api sling web framework models apache felix osgi framework htl sightly dam and workflows administering the aem system preferred worked in software engineering roles for 3 years 2 years in aem backend development adobe experience manager certifications working on design solution and implementation of aem forms or any other adobe products would be beneficial but not mandatory demonstrable expert experience in online application development principles and patterns models understanding of content focused solution development experience in cloud computing and network architecture is a plus knowledge of data structures and algorithms next steps so what are you waiting for join the winning team now due to volume of applications we regret only shortlisted candidates will be notified please note that deloitte will never reach out to you directly via messaging platforms to offer you employment opportunities or request for money or your personal information kindly apply for roles that you are interested in via this official deloitte website requisition id 102679 in malaysia the services are provided by deloitte and other related entities in malaysia deloitte in malaysia which are affiliates of deloitte southeast asia ltd deloitte southeast asia ltd is a member firm of deloitte touche tohmatsu limited deloitte in malaysia which is within the deloitte network is the entity that is providing this website ,,1.0,2.0
3973394086,software engineer - salatiga,Formulatrix Indonesia,"Salatiga, Central Java, Indonesia",bachelor,,".net framework,java,object-oriented programming (oop),software design patterns,c#,c++,raspberry pi,robot programming,software development life cycle (sdlc),software project management",headquartered in dubai uae formulatrix is a fast growing robotic automation equipment manufacturer and software solutions provider to leading pharmaceutical companies and academic research institutions including major fortune 500 and fortune 100 companies the company has aggressively grown because of our industry recognized patented technology and superior software delivery services we are seeking hands on top notch software engineers who can work with object oriented programming and have expertise in c c java to implement components of our software products and robotic control systems job descriptions design develop and improve robotic systems software from the ground up use research and development skills to create prototypes which solve challenging problems in areas such as scheduling and synchronization machine vision and machine control among others analyze challenges and propose options and timelines to get to their resolution collaborate with a global team of peers in software engineering as well as those in the mechanical and electrical side to devise such solutions in a timely manner deeply care for our customers by providing them with great support and intuitive applications which hide out all the complexities of the solutions stay abreast of new technologies in your field and adopt as needed requirements candidate must possess at least bachelor s degree in computer science information technology electronic engineering or equivalent professional experience in software development at least 1 year s of experience in software development software delivery and post implementation demonstrated good experience in any object oriented programming language c c java python etc strong fundamentals in computer science object oriented model driven development algorithms and others familiar and used to best practices in programming committed to writing good quality and high performance code demonstrated good logical thinking as well as attention to details a passion to build great solutions and impress both colleagues and customers have a can do attitude proactive highly motivated and strong team player with good ability to multi task and re prioritize as necessary good communication skills in english both oral and written applicants must be willing to work onsite in salatiga why join us work and learn directly with experienced engineers and product managers globally challenge yourself by learning cutting edge new technologies every day create software and products that directly impact medicine discovery and life science research escape the heat and congestion of the large cities and enjoy nature mountains biking and rafting with company outing trips organized for team building activities opportunities for continued networking and professional development join a very stable profitable company that has been manufacturing and engineering in salatiga since 2006 with no layoffs and continuing to grow rapidly real flexible hours where if you are needed to work late hours you can make up that time during the day you also have the ability to shift your hours around to help meet your family s needs no crazy ecommerce schedules casual and relaxed atmosphere with plenty of outlets to reduce stress and tension including ping pong billiards team outings professional development lunches and more opportunities to travel to customer sites and offshore locations may be necessary as needed if you have any difficulties applying using this platform you could submit your application with this way send your latest cv to forindojob formulatrix com with the words seb space your name e g seb adam fisal in the subject line you can apply by filling out this form https bit ly rnd se,,1.0,
3938871153,database administrator (big data analytics),IBM,Jakarta Metropolitan Area,,2 years of experience,"big data analytics,analytics,big data,change data capture,data analytics,data migration,data mining,database administration,database design,databases",introduction at ibm work is more than a job it s a calling to build to design to code to consult to think along with clients and sell to make markets to invent to collaborate not just to do something better but to attempt things you ve never thought possible are you ready to lead in this new era of technology and solve some of the world s most challenging problems if so lets talk your role and responsibilities in this role you will be the big data administrator bda for 24 7 operation in one of soe banking you will also responsible for monitoring operation and development of tools such as elk stack graphana confluence cdsw ssis ssms etc responsible for configuration infrastructure server network os configuration linux windows servers container platform ocp openshift requirements has at least 2 years of experience as technical local support big data analytics or similar role experienced handle big data platform cloudera data platform hbase hdfs cdsw hue impala hive confluent kafka tableau atscale change data capture arcgis nifi informatica have knowledge of creating python scripts to migrate data from oracle sql server and mysql to big data hive or impala using cdsw required technical and professional expertise as above preferred technical and professional expertise as above about business unit ibm consulting is ibm s consulting and global professional services business with market leading capabilities in business and technology transformation with deep expertise in many industries we offer strategy experience technology and operations services to many of the most innovative and valuable companies in the world our people are focused on accelerating our clients businesses through the power of collaboration we believe in the power of technology responsibly used to help people partners and the planet your life ibm in a world where technology never stands still we understand that dedication to our clients success innovation that matters and trust and personal responsibility in all our relationships lives in what we do as ibmers as we strive to be the catalyst that makes the world work better being an ibmer means you ll be able to learn and develop yourself and your career you ll be encouraged to be courageous and experiment everyday all whilst having continuous trust and support in an environment where everyone can thrive whatever their personal or professional background our ibmers are growth minded always staying curious open to feedback and learning new information and skills to constantly transform themselves and our company they are trusted to provide on going feedback to help other ibmers grow as well as collaborate with colleagues keeping in mind a team focused approach to include different perspectives to drive exceptional outcomes for our customers the courage our ibmers have to make critical decisions everyday is essential to ibm becoming the catalyst for progress always embracing challenges with resources they have to hand a can do attitude and always striving for an outcome focused approach within everything that they do are you ready to be an ibmer about ibm ibm s greatest invention is the ibmer we believe that through the application of intelligence reason and science we can improve business society and the human condition bringing the power of an open hybrid cloud and ai strategy to life for our clients and partners around the world restlessly reinventing since 1911 we are not only one of the largest corporate organizations in the world we re also one of the biggest technology and consulting employers with many of the fortune 50 companies relying on the ibm cloud to run their business at ibm we pride ourselves on being an early adopter of artificial intelligence quantum computing and blockchain now it s time for you to join us on our journey to being a responsible technology innovator and a force for good in the world location statement for additional information about location requirements please discuss with the recruiter following submission of your application being you ibm ibm is committed to creating a diverse environment and is proud to be an equal opportunity employer all qualified applicants will receive consideration for employment without regard to race color religion sex gender gender identity or expression sexual orientation national origin caste genetics pregnancy disability neurodivergence age veteran status or other characteristics ibm is also committed to compliance with all fair employment practices regarding citizenship and immigration status ,,,2.0
3938871152,database administrator (big data analytics),IBM,Jakarta Metropolitan Area,,2 years of experience,"big data analytics,analytics,big data,change data capture,data analytics,data migration,data mining,database administration,database design,databases",introduction at ibm work is more than a job it s a calling to build to design to code to consult to think along with clients and sell to make markets to invent to collaborate not just to do something better but to attempt things you ve never thought possible are you ready to lead in this new era of technology and solve some of the world s most challenging problems if so lets talk your role and responsibilities in this role you will be the big data administrator bda for 24 7 operation in one of soe banking you will also responsible for monitoring operation and development of tools such as elk stack graphana confluence cdsw ssis ssms etc responsible for configuration infrastructure server network os configuration linux windows servers container platform ocp openshift requirements has at least 2 years of experience as technical local support big data analytics or similar role experienced handle big data platform cloudera data platform hbase hdfs cdsw hue impala hive confluent kafka tableau atscale change data capture arcgis nifi informatica have knowledge of creating python scripts to migrate data from oracle sql server and mysql to big data hive or impala using cdsw required technical and professional expertise as above preferred technical and professional expertise as above about business unit ibm consulting is ibm s consulting and global professional services business with market leading capabilities in business and technology transformation with deep expertise in many industries we offer strategy experience technology and operations services to many of the most innovative and valuable companies in the world our people are focused on accelerating our clients businesses through the power of collaboration we believe in the power of technology responsibly used to help people partners and the planet your life ibm in a world where technology never stands still we understand that dedication to our clients success innovation that matters and trust and personal responsibility in all our relationships lives in what we do as ibmers as we strive to be the catalyst that makes the world work better being an ibmer means you ll be able to learn and develop yourself and your career you ll be encouraged to be courageous and experiment everyday all whilst having continuous trust and support in an environment where everyone can thrive whatever their personal or professional background our ibmers are growth minded always staying curious open to feedback and learning new information and skills to constantly transform themselves and our company they are trusted to provide on going feedback to help other ibmers grow as well as collaborate with colleagues keeping in mind a team focused approach to include different perspectives to drive exceptional outcomes for our customers the courage our ibmers have to make critical decisions everyday is essential to ibm becoming the catalyst for progress always embracing challenges with resources they have to hand a can do attitude and always striving for an outcome focused approach within everything that they do are you ready to be an ibmer about ibm ibm s greatest invention is the ibmer we believe that through the application of intelligence reason and science we can improve business society and the human condition bringing the power of an open hybrid cloud and ai strategy to life for our clients and partners around the world restlessly reinventing since 1911 we are not only one of the largest corporate organizations in the world we re also one of the biggest technology and consulting employers with many of the fortune 50 companies relying on the ibm cloud to run their business at ibm we pride ourselves on being an early adopter of artificial intelligence quantum computing and blockchain now it s time for you to join us on our journey to being a responsible technology innovator and a force for good in the world location statement for additional information about location requirements please discuss with the recruiter following submission of your application being you ibm ibm is committed to creating a diverse environment and is proud to be an equal opportunity employer all qualified applicants will receive consideration for employment without regard to race color religion sex gender gender identity or expression sexual orientation national origin caste genetics pregnancy disability neurodivergence age veteran status or other characteristics ibm is also committed to compliance with all fair employment practices regarding citizenship and immigration status ,,,2.0
3977164975,full stack engineer,NawaData,"Grogol Petamburan, Jakarta, Indonesia",bachelor,3 years as,"asp.net,html,software development,customer experience management,forms,model-view-controller (mvc),sql server integration services (ssis),sql server reporting services (ssrs),stack,unit testing", bachelor s degree from relevant major experienced at least 3 years as software engineer have experience in designing and developing customer facing apps have growth mindset have curiosity mindset interested in building ever growing product have spirit for building the best quality apps have spirit for building the best performance apps able to build unit test for each code have experience in asp net architecture familiar using asp net javascript html webforms mvc sql server ssrs and ssis have experience using devops in development willing to work full wfo in grogol west jakarta,,1.0,3.0
3946602789,quality assurance (qa) engineer,Wings Group Indonesia (Sayap Mas Utama),"East Jakarta, Jakarta, Indonesia",bachelor,,"analytical skills,communication,problem solving,quality assurance,quality control,quality management,software testing,test automation,test planning,test scripts",responsibilities develop and execute comprehensive test plans test cases and test scripts based on project requirements conduct functional integration regression and performance testing to ensure the quality and reliability of software applications identify document and track software defects using appropriate tools and collaborate with development teams to facilitate resolution implement and maintain automated testing scripts to increase efficiency and test coverage configure and manage test environments to simulate real world usage scenarios identify opportunities for process improvement within the quality assurance process and contribute to the enhancement of testing methodologies requirements candidate must own at least bachelor degree in technical information information system or any major with a minimum gpa of 3 00 on a scale of 4 00 proven experience as a quality assurance analyst or in a similar role fresh graduates are welcome to apply experience with both manual and automated testing methodologies familiarity with programming languages such as java python or others for scripting and automation excellent communication skills to convey testing status issues and recommendations to stakeholders having excellent analytical skill fast learner problem solving skills initiative teamwork excellent communication skill,,1.0,
3953669404,cloud engineer,Medco E&P Indonesia,"Jakarta, Indonesia",bachelor,3 years experience,"cloud development,cloud management,cloud security",job purpose cloud engineer is responsible for managing and overseeing the end to end operations within a multi cloud environment additionally the cloud engineer need to possess the capability to manage on premise infrastructure that includes operating system physical server virtual server storage solution container and network interconnection accountability deliverables landing zones management design and manage landing zones for seamless multi cloud integration best practices operation apply industry best practices to ensure efficient multi cloud operations sops development create and maintain standard operating procedures sops for cloud management end to end operations oversee the entire cloud lifecycle from deployment to maintenance and optimization managing microsoft office 365 managing m365 subscriptions provisioning usage security and compliancy cloud security management managing cloud management portal security center key vault and automation resource management managing cloud resources that include virtual machine container storage virtual network network security group application security group load balancer vpn gateway application gateway traffic management intern wan connection and other cloud infrastructure solutions new technology enabler helping end users with issues related to implementation of data architecture application platform developer services intelligent analytic iot and other cloud solutions requirements minimum formal education level bachelors or master s degree in information technology or other relevant discipline working experience minimum 3 years experience as cloud engineer experienced in linux and windows server certificate holder have one certification of microsoft certified azure solutions architect expert google certified professional data engineer aws certified solutions architect,bachelor s degree accept a background check accept a drug test,1.0,3.0
3963904346,database support analyst,IQVIA,"Jakarta, Indonesia",bachelor,two 2 years,"analytical skills,database tools,databases,etl tools,extract, transform, load (etl),help desk support,problem solving,query writing,technical support,troubleshooting",job overview under guidance responsible for creating and maintaining the iqvia database essential functions assures the accuracy and timeliness of additions and modifications to the common master file through input from internal and external sources while understanding the impact of the maintenance on all stakeholders resolves assigned file code database exceptions through setup and or maintenance within the file ensures all maintenance performed conforms to rules and protocols makes daily verification of maintenance performed application of corrections as needed makes decisions independently and assures that they follow the protocols visually monitors data for any trends in the monthly and quarterly client information maintains documentation of quality control procedures qualifications bachelor s degree with at least two 2 years work related experience experienced using database tools and query language such as ms sql oracle experienced using etl tools such as ms ssis proficiency in windows applications excel word access powerpoint etc good analytical and problem solving skills good understanding of the pharmaceutical industry and diagnoses trends ability to identify eliminate repetitive problems and standardize the processes by using existing research tools and or help in developing new tools ,,1.0,2.0
